message_key,english,current_translation,reviewer,status,proposed_translation,notes
Rolling 90 days,Rolling 90 days,കഴിഞ്ഞ 90 ദിവസം,,Pending,,
column.prescription-queue.route.label,Route,മരുന്ന് നൽകുന്ന വഴി,,Pending,,
field.consultation.acuity.option.Routine,Routine,പതിവ്,,Pending,,
ui.row.padding.in.tables.and.cards.0a0a1e81,Row padding in tables and cards.,പട്ടികകളിലും കാർഡുകളിലും വരികളുടെ അകലം.,,Pending,,
"Row {row}, column {column}","Row {row}, column {column}","വരി {row}, നിര {column}",,Pending,,
ui.rows.per.page.141b69f9,Rows per page,ഓരോ പേജിലെയും വരികൾ,,Pending,,
Rows: {total} · Ready: {ready} · Imported: {success} · Invalid: {invalid} · Failed: {failed},Rows: {total} · Ready: {ready} · Imported: {success} · Invalid: {invalid} · Failed: {failed},വരികൾ: {total} · തയ്യാറായത്: {ready} · ഇറക്കുമതി ചെയ്തത്: {success} · അസാധുവായത്: {invalid} · പരാജയം: {failed},,Pending,,
Run or schedule,Run or schedule,പ്രവർത്തിപ്പിക്കുക അല്ലെങ്കിൽ ഷെഡ്യൂൾ ചെയ്യുക,,Pending,,
ui.run.report.6b5c209e,Run report,റിപ്പോർട്ട് പ്രവർത്തിപ്പിക്കുക,,Pending,,
ui.run.the.report.asynchronously.and.deliver.it.by.email.bd54a2b2,Run the report asynchronously and deliver it by email.,റിപ്പോർട്ട് പശ്ചാത്തലത്തിൽ പ്രവർത്തിപ്പിച്ച് ഇമെയിൽ വഴി അയയ്ക്കുക.,,Pending,,
ui.sha.256.prefix.for.matching.against.a.vault.record.9a588fcb,"SHA-256 prefix, for matching against a vault record.",വോൾട്ട് രേഖയുമായി താരതമ്യം ചെയ്യാൻ SHA-256 പ്രിഫിക്സ്.,,Pending,,
Safety concerns,Safety concerns,സുരക്ഷാ ആശങ്കകൾ,,Pending,,
Safety prompts for {problem} come from governed decision-support content. Record only what was actually assessed.,Safety prompts for {problem} come from governed decision-support content. Record only what was actually assessed.,{problem} സംബന്ധിച്ച സുരക്ഷാ നിർദേശങ്ങൾ നിയന്ത്രിത തീരുമാന സഹായ ഉള്ളടക്കത്തിൽ നിന്നാണ്. യഥാർത്ഥത്തിൽ വിലയിരുത്തിയത് മാത്രം രേഖപ്പെടുത്തുക.,,Pending,,
module.sales.shortLabel,Sales,വിൽപ്പന,,Pending,,
module.sales.label,Sales & CRM,വിൽപ്പനയും ഉപഭോക്തൃ ബന്ധവും,,Pending,,
menu.sales.sales-channel.label,Sales Channel,വിൽപ്പന ചാനൽ,,Pending,,
page.sales-dashboard.title,Sales Command Center,വിൽപ്പന നിയന്ത്രണ കേന്ദ്രം,,Pending,,
menu.sales.sales-cycle.label,Sales Cycle,വിൽപ്പന ചക്രം,,Pending,,
menu.sales.sales-dashboard.label,Sales Dashboard,വിൽപ്പന ഡാഷ്ബോർഡ്,,Pending,,
menu.sales.sales-insights.label,Sales Insights,വിൽപ്പന വിശകലനം,,Pending,,
menu.sales.sales-invoice.label,Sales Invoice,വിൽപ്പന ഇൻവോയ്സ്,,Pending,,
menu.sales.sales-order.label,Sales Order,വിൽപ്പന ഓർഡർ,,Pending,,
page.pipeline-report.title,Sales Pipeline,വിൽപ്പന സാധ്യതകൾ,,Pending,,
menu.sales.sales-queues.label,Sales Queues,വിൽപ്പന ക്യൂകൾ,,Pending,,
menu.sales.sales-return.label,Sales Return,വിൽപ്പന മടക്കം,,Pending,,
menu.sales.sales-settings.label,Sales Setup,വിൽപ്പന ക്രമീകരണം,,Pending,,
field.customer.country.option.SA,Saudi Arabia,സൗദി അറേബ്യ,,Pending,,
Saudi VAT,Saudi VAT,സൗദി വാറ്റ്,,Pending,,
ui.save.1509f561,Save,സംരക്ഷിക്കുക,,Pending,,
ui.save.approval.stages.492223a7,Save approval stages,അംഗീകാര ഘട്ടങ്ങൾ സംരക്ഷിക്കുക,,Pending,,
Save as PDF,Save as PDF,PDF ആയി സംരക്ഷിക്കുക,,Pending,,
Save changes,Save changes,മാറ്റങ്ങൾ സംരക്ഷിക്കുക,,Pending,,
ui.save.consultation.35cf6ad1,Save consultation,പരിശോധന സംരക്ഷിക്കുക,,Pending,,
ui.save.current.view.add4362f,Save current view,നിലവിലെ കാഴ്ച സംരക്ഷിക്കുക,,Pending,,
ui.save.draft.3de10010,Save draft,ഡ്രാഫ്റ്റ് സംരക്ഷിക്കുക,,Pending,,
ui.save.invoice.b2c532bf,Save invoice,ഇൻവോയ്സ് സംരക്ഷിക്കുക,,Pending,,
ui.save.limits.237e964b,Save limits,പരിധികൾ സംരക്ഷിക്കുക,,Pending,,
ui.save.name.b7297226,Save name,പേര് സംരക്ഷിക്കുക,,Pending,,
api.message.3577a1fc0bff,Save or select an existing record before using these panels.,ഈ പാനലുകൾ ഉപയോഗിക്കുന്നതിന് മുമ്പ് റെക്കോർഡ് സംരക്ഷിക്കുക അല്ലെങ്കിൽ നിലവിലുള്ളത് തിരഞ്ഞെടുക്കുക.,,Pending,,
api.message.c8a74c7ae2a7,Save or select an existing record first.,ആദ്യം റെക്കോർഡ് സംരക്ഷിക്കുക അല്ലെങ്കിൽ നിലവിലുള്ളത് തിരഞ്ഞെടുക്കുക.,,Pending,,
ui.save.provider.4986554f,Save provider,ദാതാവിനെ സംരക്ഷിക്കുക,,Pending,,
ui.save.record.0ad417a9,Save record,രേഖ സംരക്ഷിക്കുക,,Pending,,
ui.save.the.record.before.submitting.it.for.approval.9161f6f6,Save the record before submitting it for approval.,അംഗീകാരത്തിന് സമർപ്പിക്കുന്നതിന് മുമ്പ് രേഖ സംരക്ഷിക്കുക.,,Pending,,
ui.save.the.record.to.add.attachments.comments.and.related.a87df725,"Save the record to add attachments, comments and related records.","അറ്റാച്ച്മെന്റുകൾ, അഭിപ്രായങ്ങൾ, ബന്ധപ്പെട്ട രേഖകൾ എന്നിവ ചേർക്കാൻ രേഖ സംരക്ഷിക്കുക.",,Pending,,
Save these ordered stages for future submissions?,Save these ordered stages for future submissions?,ഭാവി സമർപ്പണങ്ങൾക്കായി ഈ ക്രമപ്പെടുത്തിയ ഘട്ടങ്ങൾ സംരക്ഷിക്കണോ?,,Pending,,
ui.save.view.21153875,Save view,കാഴ്ച സംരക്ഷിക്കുക,,Pending,,
ui.saved.b5c120b3,Saved,സംരക്ഷിച്ചു,,Pending,,
menu.library.saved-views.label,Saved Views,സംരക്ഷിച്ച കാഴ്ചകൾ,,Pending,,
ui.saved.record.changed.the.requester.must.resubmit.it.this.7afe52e7,Saved record changed — the requester must resubmit it. This approval applies to the earlier saved version.,സംരക്ഷിച്ച രേഖ മാറി — അപേക്ഷകൻ വീണ്ടും സമർപ്പിക്കണം. ഈ അംഗീകാരം മുൻ പതിപ്പിനാണ്.,,Pending,,
ui.saved.to.your.account.and.applied.everywhere.the.moment.810675e5,Saved to your account and applied everywhere the moment you change them.,മാറ്റുന്ന നിമിഷം അക്കൗണ്ടിൽ സംരക്ഷിച്ച് എല്ലായിടത്തും പ്രയോഗിക്കുന്നു.,,Pending,,
Saved view created,Saved view created,സംരക്ഷിച്ച കാഴ്ച സൃഷ്ടിച്ചു,,Pending,,
ui.saved.views.81184cb5,Saved views,സംരക്ഷിച്ച കാഴ്ചകൾ,,Pending,,
Saved {date},Saved {date},സംരക്ഷിച്ചത് {date},,Pending,,
Saving,Saving,സംരക്ഷിക്കുന്നു,,Pending,,
ui.saving.8d3085ef,Saving ,സംരക്ഷിക്കുന്നു ,,Pending,,
ui.saving.change.c0ce71ff,Saving change…,മാറ്റം സംരക്ഷിക്കുന്നു…,,Pending,,
ui.saving.23e39291,Saving…,സംരക്ഷിക്കുന്നു…,,Pending,,
ui.scan.lookup.31816582,Scan / lookup,സ്കാൻ / തിരച്ചിൽ,,Pending,,
ui.schedule.f4830a1d,Schedule,ഷെഡ്യൂൾ,,Pending,,
ui.schedule.name.60918e4f,Schedule name,ഷെഡ്യൂൾ പേര്,,Pending,,
ui.schedule.report.delivery.e7dd43ec,Schedule report delivery,റിപ്പോർട്ട് വിതരണം ഷെഡ്യൂൾ ചെയ്യുക,,Pending,,
Scheduled delivery is not connected. No report will be sent.,Scheduled delivery is not connected. No report will be sent.,ഷെഡ്യൂൾ ചെയ്ത വിതരണം ബന്ധിപ്പിച്ചിട്ടില്ല. റിപ്പോർട്ട് അയയ്ക്കില്ല.,,Pending,,
Schema first,Schema first,സ്കീമ ആദ്യം,,Pending,,
ui.schema.driven.681609f3,Schema-driven,സ്കീമ അധിഷ്ഠിതം,,Pending,,
"Schema-driven rail, tabs and wizard presentation","Schema-driven rail, tabs and wizard presentation","സ്കീമ അധിഷ്ഠിത റെയിൽ, ടാബ്, വിസാർഡ് പ്രദർശനം",,Pending,,
School and function,School and function,വിദ്യാലയവും പ്രവർത്തനശേഷിയും,,Pending,,
Scope of this screen,Scope of this screen,ഈ സ്ക്രീനിന്റെ പരിധി,,Pending,,
ui.search.49c266ba,Search,തിരയുക,,Pending,,
ui.search.every.configured.module.master.transaction.report.05e26683,"Search every configured module, master, transaction, report and utility.","ക്രമീകരിച്ച മൊഡ്യൂളുകൾ, മാസ്റ്ററുകൾ, ഇടപാടുകൾ, റിപ്പോർട്ടുകൾ, ഉപകരണങ്ങൾ എന്നിവ തിരയുക.",,Pending,,
ui.search.matching.311a26c4,Search matching,തിരച്ചിൽ പൊരുത്തം,,Pending,,
ui.search.menu.30a52f50,Search menu,മെനുവിൽ തിരയുക,,Pending,,
Search options,Search options,ഓപ്ഷനുകൾ തിരയുക,,Pending,,
"Search pages, modules and actions…","Search pages, modules and actions…",പേജുകളും മൊഡ്യൂളുകളും നടപടികളും തിരയുക…,,Pending,,
Search preferences…,Search preferences…,മുൻഗണനകൾ തിരയുക…,,Pending,,
"Search records, IDs, names…","Search records, IDs, names…",റെക്കോർഡുകളും ഐഡികളും പേരുകളും തിരയുക…,,Pending,,
ui.search.settings.255b076d,Search settings,ക്രമീകരണങ്ങളിൽ തിരയുക,,Pending,,
ui.search.settings.57054c5a,Search settings…,ക്രമീകരണങ്ങളിൽ തിരയുക…,,Pending,,
Search the menu,Search the menu,മെനുവിൽ തിരയുക,,Pending,,
Search the {module} menu,Search the {module} menu,{module} മെനുവിൽ തിരയുക,,Pending,,
Search {label},Search {label},{label} തിരയുക,,Pending,,
Search {label}…,Search {label}…,{label} തിരയുക…,,Pending,,
Search {module} menu…,Search {module} menu…,{module} മെനു തിരയുക…,,Pending,,
"Search {page} by ID, name or any visible value…","Search {page} by ID, name or any visible value…","{page}: ഐഡി, പേര് അല്ലെങ്കിൽ കാണുന്ന മൂല്യം ഉപയോഗിച്ച് തിരയുക…",,Pending,,
page.accessibility.subtitle,"Search, review and manage accessibility records with saved views and configurable actions.","സംരക്ഷിച്ച കാഴ്ചകളും ക്രമീകരിക്കാവുന്ന നടപടികളും ഉപയോഗിച്ച് പ്രവേശനക്ഷമത രേഖകൾ തിരയുക, പരിശോധിക്കുക, നിയന്ത്രിക്കുക.",,Pending,,
