message_key,english,current_translation,reviewer,status,proposed_translation,notes
ui.primary.navigation.e1bfe7ec,Primary navigation,मुख्य नेविगेशन,,Pending,,
ui.primary.problem.4b955b0b,Primary problem,प्राथमिक समस्या,,Pending,,
column.user-master.role.label,Primary role,प्राथमिक भूमिका,,Pending,,
ui.print.df0fe798,Print,प्रिंट करें,,Pending,,
ui.print.invoice.c1f0d9fa,Print invoice,चालान प्रिंट करें,,Pending,,
ui.print.this.list.f32928e0,Print this list,यह सूची प्रिंट करें,,Pending,,
ui.print.ready.customer.document.5cf532ca,Print-ready customer document,प्रिंट के लिए तैयार ग्राहक दस्तावेज़,,Pending,,
ui.printed.by.c16730e3,Printed by,प्रिंट किया,,Pending,,
Prior care and records,Prior care and records,पूर्व देखभाल और रिकॉर्ड,,Pending,,
Prior diagnosis,Prior diagnosis,पूर्व निदान,,Pending,,
Prior injury or surgery,Prior injury or surgery,पूर्व चोट या शल्यक्रिया,,Pending,,
Prior recommendation,Prior recommendation,पूर्व सिफ़ारिश,,Pending,,
"Prior records and opinion, the unresolved question, independent view.","Prior records and opinion, the unresolved question, independent view.","पुराने रिकॉर्ड और राय, अनसुलझा प्रश्न, स्वतंत्र दृष्टिकोण।",,Pending,,
ui.prioritized.by.impact.and.sla.8dc12e8f,Prioritized by impact and SLA,प्रभाव और सेवा स्तर के अनुसार प्राथमिकता,,Pending,,
field.hr-dashboard.tags.option.priority,Priority,प्राथमिकता,,Pending,,
ui.priority.order.for.transcription.the.first.that.can.run.1e0d628e,Priority order for transcription; the first that can run is used.,लिप्यंतरण प्राथमिकता; पहला उपलब्ध प्रदाता उपयोग होगा।,,Pending,,
field.user.riskLevel.option.privileged,Privileged,विशेषाधिकार प्राप्त,,Pending,,
Problem definition,Problem definition,समस्या परिभाषा,,Pending,,
Problems addressed,Problems addressed,संबोधित समस्याएँ,,Pending,,
Procedure / Pre-op,Procedure / Pre-op,प्रक्रिया / शल्यक्रिया पूर्व,,Pending,,
menu.payroll.pay-processing.label,Processing,प्रसंस्करण,,Pending,,
ui.processing.region.cb8e4a86,Processing region,प्रसंस्करण क्षेत्र,,Pending,,
menu.supply.procurement.label,Procurement,खरीद प्रबंधन,,Pending,,
menu.supply.procurement-worklist.label,Procurement Worklist,खरीद कार्यसूची,,Pending,,
page.supply-dashboard.subtitle,"Procurement, inventory, warehouses, logistics and supplier collaboration","खरीद, स्टॉक, गोदाम, रसद और आपूर्तिकर्ता सहयोग",,Pending,,
menu.sales.product-master.label,Product Master,उत्पाद मास्टर,,Pending,,
ui.product.documentation.2e646170,Product documentation,उत्पाद दस्तावेज़,,Pending,,
api.message.c6e7afb093a6,Product is unavailable.,उत्पाद उपलब्ध नहीं है।,,Pending,,
ui.products.services.quantities.rates.discounts.and.line.le.b26c843c,"Products, services, quantities, rates, discounts and line-level tax.","उत्पाद, सेवाएँ, मात्राएँ, दरें, छूट और पंक्ति कर।",,Pending,,
Professional,Professional,पेशेवर,,Pending,,
Profile,Profile,प्रोफ़ाइल,,Pending,,
menu.finance.profit-loss.label,Profit & Loss,लाभ और हानि,,Pending,,
Prompt id,Prompt id,प्रॉम्प्ट आईडी,,Pending,,
ui.prompts.5f2e66e6,Prompts,प्रॉम्प्ट,,Pending,,
Proposes codes from this service's catalogue for the documented problem. It selects from a supplied list and cannot invent a code; nothing is applied until you accept it.,Proposes codes from this service's catalogue for the documented problem. It selects from a supplied list and cannot invent a code; nothing is applied until you accept it.,"दर्ज समस्या के लिए सेवा सूची से कोड सुझाता है। दी गई सूची से चुनता है, कोड गढ़ता नहीं; स्वीकृति तक कुछ लागू नहीं होता।",,Pending,,
"Proposes orders from this service's orderable catalogue for the documented problem. Selection only, never invention, and nothing is placed until you accept it.","Proposes orders from this service's orderable catalogue for the documented problem. Selection only, never invention, and nothing is placed until you accept it.","दर्ज समस्या के लिए सेवा की आदेश सूची से सुझाव देता है। केवल चयन, कल्पना नहीं; स्वीकृति तक कोई आदेश नहीं होता।",,Pending,,
Prototype audit,Prototype audit,प्रोटोटाइप ऑडिट,,Pending,,
api.message.e4bbf47958bf,Provide 1–500 mapped rows with cells up to 4000 characters.,1–500 मैप की गई पंक्तियाँ दें; हर सेल अधिकतम 4000 अक्षर का हो।,,Pending,,
"Provide item codes, descriptions, positive quantities and valid prices, discounts and tax rates.","Provide item codes, descriptions, positive quantities and valid prices, discounts and tax rates.","वस्तु कोड, विवरण, धनात्मक मात्राएँ और मान्य मूल्य, छूट तथा कर दरें दें।",,Pending,,
ui.provider.and.model.b9fdc888,Provider and model,प्रदाता और मॉडल,,Pending,,
ui.provider.credential.a97d8364,Provider credential,प्रदाता क्रेडेंशियल,,Pending,,
ui.provider.id.c03102a8,Provider id,प्रदाता आईडी,,Pending,,
ui.provider.label.96cd4b4a,Provider label,प्रदाता लेबल,,Pending,,
ui.provider.trains.on.content.0e91e306,Provider trains on content,प्रदाता सामग्री पर प्रशिक्षण देता है,,Pending,,
page.ai-administration.subtitle,"Provider, credential, limits and prompts for this tenant's assistant.","इस टेनेंट के सहायक का प्रदाता, क्रेडेंशियल, सीमाएँ और प्रॉम्प्ट।",,Pending,,
Psychiatry,Psychiatry,मनोरोग,,Pending,,
Psychomotor activity,Psychomotor activity,मनोदैहिक गतिविधि,,Pending,,
Psychotropic response and side-effect review,Psychotropic response and side-effect review,मनःप्रभावी दवा प्रतिक्रिया और दुष्प्रभाव समीक्षा,,Pending,,
field.consultation.pulse.label,Pulse (bpm),नाड़ी (प्रति मिनट),,Pending,,
menu.supply.purchase-order.label,Purchase Order,खरीद आदेश,,Pending,,
menu.supply.purchase-requisition.label,Purchase Requisition,खरीद अनुरोध,,Pending,,
ui.purchase.order.reference.ca2589cc,Purchase order reference,खरीद आदेश संदर्भ,,Pending,,
menu.pharmacy.rx-buy.label,Purchasing,खरीद,,Pending,,
field.hr-dashboard.description.placeholder,"Purpose, business rules and notes","उद्देश्य, व्यावसायिक नियम और टिप्पणियाँ",,Pending,,
